Income,MntTotal,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain,AcceptedCmp6,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Graduation,education_Master,education_PhD,MntRegularProds,DateJoined
38578,70,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,48,2531,0,0,1,0,0,0,0,0,1,67,10-11-15
36038,40,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,39,2553,0,0,1,0,0,0,0,0,1,33,19-10-15
34230,19,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,55,2709,0,0,0,1,0,0,0,0,1,17,16-05-15
31878,47,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,43,2166,0,0,1,0,0,1,0,0,0,24,09-11-16
70932,724,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,48,2320,0,1,0,0,0,1,0,0,0,539,08-06-16
39858,69,1,0,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,0,1,51,2680,0,0,1,0,0,0,0,1,0,43,14-06-15
77598,1702,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,0,0,1,0,0,77,2430,0,0,1,0,0,0,0,1,0,1669,19-02-16
80982,1169,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,61,2696,0,0,1,0,0,0,1,0,0,1147,29-05-15
22701,19,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,43,2456,0,1,0,0,0,0,0,1,0,14,24-01-16
70617,1253,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,50,2530,0,1,0,0,0,0,1,0,0,1226,11-11-15
28647,68,1,0,54,19,8,29,0,12,26,1,2,2,2,7,0,0,1,0,0,0,1,42,2471,0,0,1,0,0,0,1,0,0,42,09-01-16
62694,658,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,55,2536,0,1,0,0,0,0,0,1,0,567,05-11-15
61917,90,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,46,2380,0,1,0,0,0,0,0,0,1,89,09-04-16
67472,345,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,73,2433,0,1,0,0,0,0,0,0,1,276,16-02-16
21059,36,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,38,2332,0,1,0,0,0,0,0,1,0,28,27-05-16
29543,45,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,52,2248,0,1,0,0,0,0,0,1,0,27,19-08-16
75903,801,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,69,2606,0,1,0,0,0,0,1,0,0,701,27-08-15
34984,35,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,45,2820,0,0,0,1,0,1,0,0,0,32,25-01-15
27213,67,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,1,48,2827,0,0,1,0,0,0,0,0,1,64,18-01-15
27242,67,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,50,2754,0,0,1,0,0,0,1,0,0,28,01-04-15
34242,14,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,61,2257,0,1,0,0,0,0,0,1,0,13,10-08-16
25410,34,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,47,2461,0,1,0,0,0,0,1,0,0,30,19-01-16
37126,65,1,0,9,45,3,9,4,4,7,1,1,2,2,6,0,0,1,0,0,0,1,49,2250,0,1,0,0,0,0,0,0,1,58,17-08-16
28320,39,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,70,2690,0,0,0,1,0,0,1,0,0,35,04-06-15
23763,36,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,43,2850,0,0,1,0,0,0,1,0,0,30,26-12-14
72570,865,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,36,2224,0,1,0,0,0,0,1,0,0,641,12-09-16
34529,121,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,44,2812,0,1,0,0,0,0,0,1,0,80,02-02-15
70792,1158,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,69,2667,0,0,0,0,1,0,1,0,0,1044,27-06-15
39684,64,1,0,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,36,2784,0,0,1,0,0,0,0,0,1,47,02-03-15
83891,801,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,46,2168,0,1,0,0,0,0,0,1,0,786,07-11-16
36065,71,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,52,2614,0,0,1,0,0,0,1,0,0,68,19-08-15
51141,151,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,80,2515,0,0,1,0,0,0,0,0,1,145,26-11-15
56939,512,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,44,2443,0,1,0,0,0,0,1,0,0,463,06-02-16
80872,1228,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,69,2207,0,0,1,0,0,0,1,0,0,1120,29-09-16
32218,63,0,0,27,10,24,15,13,1,30,1,2,1,3,7,0,0,1,0,0,0,1,60,2293,0,0,1,0,0,1,0,0,0,33,05-07-16
61798,450,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,56,2377,0,0,1,0,0,0,0,0,1,437,12-04-16
76842,1098,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,70,2216,0,0,0,0,1,0,0,0,1,1066,20-09-16
29478,19,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,44,2322,0,0,0,1,0,0,1,0,0,18,06-06-16
46998,350,0,1,55,172,41,86,45,6,27,5,5,3,5,7,0,0,1,0,0,0,0,64,2774,0,0,1,0,0,0,1,0,0,323,12-03-15
16653,62,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,41,2231,0,0,1,0,0,0,0,1,0,55,05-09-16
70053,923,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,55,2520,0,1,0,0,0,0,0,1,0,834,21-11-15
14515,61,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,40,2756,0,0,0,1,0,1,0,0,0,26,30-03-15
44359,44,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,42,2171,0,1,0,0,0,0,1,0,0,43,04-11-16
9722,61,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,47,2794,0,0,0,1,0,0,0,0,0,19,20-02-15
48877,120,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,54,2334,1,0,0,0,0,0,1,0,0,96,25-05-16
74485,1685,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,73,2468,0,0,0,1,0,0,1,0,0,1636,12-01-16
64474,730,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,48,2409,0,0,0,1,0,0,1,0,0,637,11-03-16
77226,1117,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,57,2280,0,0,0,1,0,0,1,0,0,1096,18-07-16
47139,60,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,68,2274,0,0,1,0,0,0,1,0,0,37,24-07-16
85738,1358,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,0,0,1,1,0,0,42,2316,0,0,0,1,0,0,0,1,0,1345,12-06-16
55686,956,0,1,27,673,0,199,37,47,26,2,6,3,5,4,0,0,1,0,0,0,0,54,2659,1,0,0,0,0,0,1,0,0,930,05-07-15
39062,32,1,0,28,23,0,9,0,0,12,1,1,0,3,4,0,0,1,0,0,0,0,37,2255,0,0,1,0,0,0,1,0,0,20,12-08-16
21474,57,1,0,0,6,16,24,11,0,34,2,3,1,2,7,0,0,1,0,0,0,1,31,2241,0,0,1,0,0,0,1,0,0,23,26-08-16
40794,384,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,45,2607,0,1,0,0,0,0,1,0,0,334,26-08-15
4428,38,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,51,2426,0,1,0,0,0,0,1,0,0,-283,23-02-16
32632,523,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,57,2855,0,1,0,0,0,1,0,0,0,470,21-12-14
38236,78,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,52,2441,0,0,1,0,0,0,0,0,1,68,08-02-16
36790,56,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,37,2644,0,1,0,0,0,0,1,0,0,46,20-07-15
26518,55,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,71,2606,0,0,1,0,0,0,0,0,1,53,27-08-15
24570,149,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,36,2646,0,1,0,0,0,0,1,0,0,105,18-07-15
23957,52,1,0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,45,2768,0,1,0,0,0,0,1,0,0,36,18-03-15
94642,2068,0,0,35,879,143,797,106,143,143,0,5,7,9,1,1,0,0,0,1,0,0,69,2296,0,1,0,0,0,0,1,0,0,1925,02-07-16
58646,118,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,58,2543,0,1,0,0,0,0,0,1,0,96,29-10-15
53201,388,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,45,2661,0,0,1,0,0,0,1,0,0,361,03-07-15
57113,221,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,42,2667,0,1,0,0,0,0,1,0,0,179,27-06-15
51373,276,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,29,2531,0,1,0,0,0,0,1,0,0,159,10-11-15
23477,118,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,34,2410,0,1,0,0,0,0,1,0,0,89,10-03-16
58116,392,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,64,2236,0,1,0,0,0,0,1,0,0,341,31-08-16
31626,52,1,0,12,39,1,9,2,1,34,1,2,1,2,7,0,0,1,0,0,0,1,42,2574,0,0,1,0,0,0,0,0,1,18,28-09-15
39791,153,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,49,2617,0,1,0,0,0,0,0,1,0,132,16-08-15
41021,52,1,0,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,1,51,2705,0,0,0,1,0,0,0,1,0,40,20-05-15
94472,1675,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,0,0,1,1,0,0,62,2246,0,0,1,0,0,0,1,0,0,1659,21-08-16
13672,20,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,60,2597,0,0,0,1,0,0,1,0,0,15,05-09-15
36781,50,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,41,2239,0,1,0,0,0,0,1,0,0,37,28-08-16
23616,47,1,0,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,1,38,2748,0,0,1,0,0,1,0,0,0,15,07-04-15
56559,453,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,45,2710,0,0,0,1,0,0,0,0,1,422,15-05-15
32644,390,1,0,38,239,3,141,0,7,23,4,7,1,6,8,0,0,1,0,0,0,0,47,2688,0,1,0,0,0,0,0,0,1,367,06-06-15
67506,264,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,40,2337,0,0,1,0,0,1,0,0,0,197,22-05-16
24206,22,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,50,2637,0,0,1,0,0,0,1,0,0,19,27-07-15
28420,13,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,53,2346,1,0,0,0,0,0,0,0,1,13,13-05-16
24762,46,1,0,16,6,10,12,3,15,40,3,3,1,2,8,0,0,1,0,0,0,1,48,2298,0,0,1,0,0,0,1,0,0,6,30-06-16
33279,16,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,54,2176,0,0,1,0,0,0,1,0,0,16,30-10-16
30368,50,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,43,2393,0,1,0,0,0,0,1,0,0,48,27-03-16
63684,1384,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,50,2739,0,1,0,0,0,0,1,0,0,1304,16-04-15
41638,350,0,1,68,315,0,31,4,0,91,4,5,5,3,8,0,0,1,0,0,0,0,56,2660,1,0,0,0,0,0,1,0,0,259,04-07-15
68805,263,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,61,2444,1,0,0,0,0,0,0,0,1,243,05-02-16
65814,712,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,54,2278,0,0,0,1,0,0,0,0,1,677,20-07-16
71964,1784,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,62,2564,1,0,0,0,0,0,1,0,0,1698,08-10-15
39146,153,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,34,2659,0,0,1,0,0,0,1,0,0,141,05-07-15
21645,46,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,41,2823,0,0,0,1,0,0,1,0,0,27,22-01-15
34445,809,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,39,2677,0,1,0,0,0,0,0,0,0,779,17-06-15
30351,44,1,0,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,1,46,2547,0,0,0,1,0,0,0,0,1,42,25-10-15
19444,44,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,0,0,0,1,38,2286,0,0,0,1,0,0,1,0,0,34,12-07-16
27943,34,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,53,2599,0,0,0,1,0,0,1,0,0,31,03-09-15
22263,19,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,69,2250,1,0,0,0,0,0,1,0,0,17,17-08-16
30261,16,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,48,2801,0,0,0,1,0,0,1,0,0,10,13-02-15
28587,65,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,42,2296,0,0,0,1,0,0,1,0,0,52,02-07-16
43815,64,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,38,2609,0,1,0,0,0,0,0,1,0,49,24-08-15
48195,260,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,64,2318,0,1,0,0,0,0,1,0,0,255,10-06-16
77027,1164,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,68,2303,0,1,0,0,0,0,0,1,0,1153,25-06-16
71322,1101,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,55,2657,0,1,0,0,0,0,0,0,1,897,07-07-15
32765,43,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,41,2285,0,1,0,0,0,0,0,1,0,40,13-07-16
23272,34,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,67,2414,1,0,0,0,0,0,1,0,0,22,06-03-16
20981,43,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,43,2584,0,0,0,1,0,1,0,0,0,13,18-09-15
7500,66,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,35,2856,0,0,0,1,0,1,0,0,0,32,20-12-14
22585,42,0,0,23,3,9,15,13,2,39,1,1,1,2,9,0,0,1,0,0,0,1,50,2627,0,0,1,0,0,0,1,0,0,3,06-08-15
67225,725,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,65,2374,0,1,0,0,0,0,1,0,0,582,15-04-16
17649,44,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,44,2388,0,1,0,0,0,0,1,0,0,43,01-04-16
55914,1028,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,45,2585,0,0,0,1,0,0,1,0,0,796,17-09-15
40059,269,1,0,82,110,29,92,28,10,145,1,6,2,3,8,0,0,1,0,0,0,0,36,2433,0,1,0,0,0,0,1,0,0,124,16-02-16
60905,354,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,70,2365,0,0,0,1,0,0,1,0,0,316,24-04-16
75330,1048,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,43,2792,0,1,0,0,0,0,1,0,0,987,22-02-15
60689,615,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,69,2552,0,0,1,0,0,0,1,0,0,591,20-10-15
38680,67,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,36,2617,0,1,0,0,0,0,1,0,0,55,16-08-15
61416,1587,0,0,25,848,154,323,201,61,78,1,10,3,10,6,0,0,1,0,0,0,0,38,2665,0,0,0,1,0,0,1,0,0,1509,29-06-15
49767,543,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,29,2582,0,0,1,0,0,0,1,0,0,394,20-09-15
83273,1290,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,50,2801,0,0,1,0,0,0,1,0,0,1188,13-02-15
29009,42,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,39,2371,0,1,0,0,0,0,1,0,0,40,18-04-16
45057,47,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,41,2369,0,1,0,0,0,0,0,1,0,44,20-04-16
37150,351,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,49,2815,0,1,0,0,0,0,1,0,0,235,30-01-15
43020,180,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,50,2370,0,0,1,0,0,0,1,0,0,137,19-04-16
53154,151,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,61,2179,0,1,0,0,0,0,1,0,0,144,27-10-16
65308,1177,0,0,60,713,0,264,120,80,34,1,7,8,12,4,1,0,0,0,1,0,0,47,2450,0,1,0,0,0,0,1,0,0,1143,30-01-16
35178,41,1,0,10,23,1,13,2,2,18,1,1,1,2,7,0,0,1,0,0,0,1,49,2694,0,1,0,0,0,0,0,1,0,23,31-05-15
81044,1182,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,73,2343,0,1,0,0,0,1,0,0,0,1156,16-05-16
32871,38,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,69,2636,0,1,0,0,0,0,1,0,0,33,28-07-15
55801,432,1,1,35,367,4,51,6,4,95,6,7,2,6,7,1,0,0,0,0,0,0,45,2439,0,0,1,0,0,0,1,0,0,337,10-02-16
76320,897,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,61,2166,0,0,0,0,1,0,1,0,0,862,09-11-16
36927,67,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,65,2186,0,0,1,0,0,0,0,1,0,63,20-10-16
48794,39,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,67,2162,0,0,0,1,0,0,1,0,0,24,13-11-16
23478,90,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,55,2626,0,0,1,0,0,0,1,0,0,51,07-08-15
71128,1584,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,47,2790,1,0,0,0,0,0,1,0,0,1553,24-02-15
59462,892,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,70,2699,0,1,0,0,0,0,1,0,0,696,26-05-15
42554,41,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,42,2692,0,0,0,1,0,0,1,0,0,41,02-06-15
67046,886,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,69,2698,0,0,0,0,1,0,1,0,0,779,27-05-15
42192,93,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,72,2455,0,1,0,0,0,0,1,0,0,86,25-01-16
77610,1664,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,68,2767,0,1,0,0,0,0,0,0,1,1648,19-03-15
31761,70,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,36,2244,0,1,0,0,0,0,1,0,0,42,23-08-16
34350,37,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,41,2412,0,0,0,1,0,0,1,0,0,26,08-03-16
54591,495,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,71,2487,0,0,0,1,0,0,1,0,0,471,24-12-15
71866,682,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,64,2345,0,1,0,0,0,0,1,0,0,649,14-05-16
19514,41,1,1,47,14,3,21,2,1,28,4,3,1,2,8,0,0,1,0,0,0,1,52,2313,0,1,0,0,0,0,1,0,0,13,15-06-16
69520,1362,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,37,2516,0,1,0,0,0,0,1,0,0,1269,25-11-15
27889,18,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,43,2518,0,1,0,0,0,0,0,1,0,10,23-11-15
22123,71,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,60,2253,0,0,0,0,1,0,0,0,0,40,14-08-16
27803,127,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,47,2831,0,1,0,0,0,0,1,0,0,78,14-01-15
51651,341,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,60,2758,0,1,0,0,0,0,1,0,0,249,28-03-15
87000,912,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,28,2720,0,1,0,0,0,1,0,0,0,863,05-05-15
79823,1475,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,0,0,1,0,0,0,61,2249,0,1,0,0,0,0,1,0,0,1432,18-08-16
30828,44,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,40,2427,0,0,1,0,0,0,1,0,0,32,22-02-16
34109,18,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,49,2394,0,1,0,0,0,0,0,1,0,14,26-03-16
17459,39,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,45,2442,0,0,0,1,0,0,0,1,0,9,07-02-16
22390,21,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,51,2410,0,0,0,1,0,0,0,0,0,16,10-03-16
71322,308,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,44,2217,0,0,0,1,0,0,1,0,0,266,19-09-16
7500,39,1,0,19,7,0,12,13,7,32,5,4,1,2,9,0,0,1,0,0,0,1,44,2856,0,1,0,0,0,0,1,0,0,7,20-12-14
33569,39,1,0,10,16,2,18,3,0,24,1,1,1,2,8,0,0,1,0,0,0,1,37,2415,0,1,0,0,0,0,0,0,1,15,05-03-16
48699,39,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,70,2563,0,1,0,0,0,0,0,0,1,38,09-10-15
80144,1259,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,45,2431,0,0,0,1,0,0,1,0,0,1151,18-02-16
54252,220,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,64,2556,0,0,1,0,0,0,1,0,0,176,16-10-15
21359,38,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,48,2594,0,0,1,0,0,0,1,0,0,28,08-09-15
76068,1300,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,1,0,0,0,45,2736,0,1,0,0,0,0,1,0,0,1224,19-04-15
53204,39,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,44,2260,0,1,0,0,0,0,0,1,0,33,07-08-16
21355,37,1,0,5,5,13,14,0,5,31,2,2,1,2,6,0,0,1,0,0,0,1,35,2472,0,1,0,0,0,0,1,0,0,6,08-01-16
78128,1228,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,0,0,1,1,0,0,46,2289,0,1,0,0,0,0,0,0,1,1192,09-07-16
14188,48,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,48,2645,0,1,0,0,0,0,0,0,0,21,19-07-15
14796,35,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,36,2809,0,1,0,0,0,1,0,0,0,19,05-02-15
48150,219,0,1,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,71,2545,0,1,0,0,0,0,0,1,0,172,27-10-15
22518,34,1,0,36,11,7,12,2,2,27,2,2,1,2,5,0,0,1,0,0,0,1,34,2774,0,1,0,0,0,0,1,0,0,7,12-03-15
58275,551,1,1,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,65,2551,0,0,0,0,1,0,1,0,0,487,21-10-15
44953,897,0,0,31,728,17,133,11,8,124,1,7,3,13,6,0,0,1,0,0,0,0,39,2714,0,0,0,1,0,0,0,0,1,773,11-05-15
34587,20,1,1,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,67,2203,0,0,0,1,0,0,1,0,0,18,03-10-16
43018,69,0,1,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,46,2399,0,0,0,1,0,0,0,1,0,5,21-03-16
45736,394,0,1,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,66,2499,0,1,0,0,0,0,0,1,0,351,12-12-15
66476,956,0,1,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,51,2366,0,0,0,1,0,0,0,1,0,899,23-04-16
27733,40,1,0,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,39,2466,0,1,0,0,0,1,0,0,0,23,14-01-16
